date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-08-05,SKU0007,141,0.0,10,226
2024-08-12,SKU0007,138,420.0,10,226
2024-08-19,SKU0007,173,428.0,10,226
2024-08-26,SKU0007,221,393.0,10,226
2024-09-02,SKU0007,379,375.0,10,226
2024-09-09,SKU0007,241,0.0,10,226
2024-09-16,SKU0007,347,421.0,10,226
2024-09-23,SKU0007,204,0.0,10,226
2024-09-30,SKU0007,47,0.0,10,226
2024-10-07,SKU0007,240,306.0,10,226
2024-10-14,SKU0007,84,0.0,10,226
2024-10-21,SKU0007,255,314.0,10,226
2024-10-28,SKU0007,86,0.0,10,226
2024-11-04,SKU0007,0,0.0,10,226
2024-11-11,SKU0007,219,295.0,10,226
2024-11-18,SKU0007,220,415.0,10,226
2024-11-25,SKU0007,71,0.0,10,226
2024-12-02,SKU0007,305,428.0,10,226
2024-12-09,SKU0007,342,423.0,10,226
2024-12-16,SKU0007,344,399.0,10,226
2024-12-23,SKU0007,202,0.0,10,226
2024-12-30,SKU0007,254,404.0,10,226
2025-01-06,SKU0007,214,329.0,10,226
2025-01-13,SKU0007,238,333.0,10,226
2025-01-20,SKU0007,257,386.0,10,226
2025-01-27,SKU0007,412,409.0,10,226
2025-02-03,SKU0007,255,0.0,10,226
2025-02-10,SKU0007,110,0.0,10,226
2025-02-17,SKU0007,0,0.0,10,226
2025-02-24,SKU0007,0,0.0,10,226
2025-03-03,SKU0007,123,288.0,10,226
2025-03-10,SKU0007,206,404.0,10,226
2025-03-17,SKU0007,69,0.0,10,226
2025-03-24,SKU0007,228,344.0,10,226
2025-03-31,SKU0007,265,347.0,10,226
2025-04-07,SKU0007,348,290.0,10,226
2025-04-14,SKU0007,200,0.0,10,226
2025-04-21,SKU0007,347,352.0,10,226
2025-04-28,SKU0007,405,373.0,10,226
2025-05-05,SKU0007,264,0.0,10,226
2025-05-12,SKU0007,419,300.0,10,226
2025-05-19,SKU0007,267,0.0,10,226
2025-05-26,SKU0007,266,346.0,10,226
2025-06-02,SKU0007,302,335.0,10,226
2025-06-09,SKU0007,287,266.0,10,226
2025-06-16,SKU0007,311,339.0,10,226
2025-06-23,SKU0007,344,368.0,10,226
2025-06-30,SKU0007,442,338.0,10,226
2025-07-07,SKU0007,276,0.0,10,226
2025-07-14,SKU0007,274,326.0,10,226
2025-07-21,SKU0007,410,304.0,10,226
2025-07-28,SKU0007,268,0.0,10,226
2025-08-04,SKU0007,245,316.0,10,226
2025-08-11,SKU0007,85,0.0,10,226
2025-08-18,SKU0007,0,0.0,10,226
2025-08-25,SKU0007,272,,10,226
2025-09-01,SKU0007,284,306.0,10,226
2025-09-08,SKU0007,136,0.0,10,226
2025-09-15,SKU0007,0,0.0,10,226
2025-09-22,SKU0007,222,281.0,10,226
2025-09-29,SKU0007,362,382.0,10,226
2025-10-06,SKU0007,524,296.0,10,226
2025-10-13,SKU0007,366,0.0,10,226
2025-10-20,SKU0007,476,398.0,10,226
2025-10-27,SKU0007,340,0.0,10,226
2025-11-03,SKU0007,480,418.0,10,226
2025-11-10,SKU0007,341,0.0,10,226
2025-11-17,SKU0007,185,0.0,10,226
2025-11-24,SKU0007,294,357.0,10,226
2025-12-01,SKU0007,459,263.0,10,226
2025-12-08,SKU0007,315,0.0,10,226
2025-12-15,SKU0007,384,415.0,10,226
2025-12-22,SKU0007,232,0.0,10,226
2025-12-29,SKU0007,85,0.0,10,226
2024-10-28,SKU0008,400,0.0,21,392
2024-11-04,SKU0008,286,0.0,21,392
2024-11-11,SKU0008,170,0.0,21,392
2024-11-18,SKU0008,65,0.0,21,392
2024-11-25,SKU0008,210,412.0,21,392
2024-12-02,SKU0008,108,0.0,21,392
2024-12-09,SKU0008,157,501.0,21,392
2024-12-16,SKU0008,43,0.0,21,392
2024-12-23,SKU0008,92,552.0,21,392
2024-12-30,SKU0008,197,555.0,21,392
2025-01-06,SKU0008,92,0.0,21,392
2025-01-13,SKU0008,190,498.0,21,392
2025-01-20,SKU0008,209,424.0,21,392
2025-01-27,SKU0008,109,0.0,21,392
2025-02-03,SKU0008,0,0.0,21,392
2025-02-10,SKU0008,139,457.0,21,392
2025-02-17,SKU0008,205,435.0,21,392
2025-02-24,SKU0008,108,0.0,21,392
2025-03-03,SKU0008,210,427.0,21,392
2025-03-10,SKU0008,310,582.0,21,392
2025-03-17,SKU0008,202,0.0,21,392
2025-03-24,SKU0008,105,0.0,21,392
2025-03-31,SKU0008,225,516.0,21,392
2025-04-07,SKU0008,127,0.0,21,392
2025-04-14,SKU0008,21,0.0,21,392
2025-04-21,SKU0008,104,623.0,21,392
2025-04-28,SKU0008,11,0.0,21,392
2025-05-05,SKU0008,223,616.0,21,392
2025-05-12,SKU0008,302,573.0,21,392
2025-05-19,SKU0008,200,0.0,21,392
2025-05-26,SKU0008,203,405.0,21,392
2025-06-02,SKU0008,99,0.0,21,392
2025-06-09,SKU0008,157,420.0,21,392
2025-06-16,SKU0008,42,0.0,21,392
2025-06-23,SKU0008,0,0.0,21,392
2025-06-30,SKU0008,123,435.0,21,392
2025-07-07,SKU0008,102,502.0,21,392
2025-07-14,SKU0008,230,389.0,21,392
2025-07-21,SKU0008,117,0.0,21,392
2025-07-28,SKU0008,31,0.0,21,392
2025-08-04,SKU0008,205,599.0,21,392
2025-08-11,SKU0008,91,0.0,21,392
2025-08-18,SKU0008,194,395.0,21,392
2025-08-25,SKU0008,86,0.0,21,392
2025-09-01,SKU0008,142,600.0,21,392
2025-09-08,SKU0008,36,0.0,21,392
2025-09-15,SKU0008,142,418.0,21,392
2025-09-22,SKU0008,25,0.0,21,392
2025-09-29,SKU0008,163,602.0,21,392
2025-10-06,SKU0008,208,615.0,21,392
2025-10-13,SKU0008,191,428.0,21,392
2025-10-20,SKU0008,217,573.0,21,392
2025-10-27,SKU0008,285,416.0,21,392
2025-11-03,SKU0008,168,0.0,21,392
2025-11-10,SKU0008,180,540.0,21,392
2025-11-17,SKU0008,208,,21,392
2025-11-24,SKU0008,90,0.0,21,392
2025-12-01,SKU0008,0,0.0,21,392
2025-12-08,SKU0008,167,564.0,21,392
2025-12-15,SKU0008,225,436.0,21,392
2025-12-22,SKU0008,278,587.0,21,392
2025-12-29,SKU0008,175,0.0,21,392
2024-01-01,SKU0009,19,0.0,14,100
2024-01-08,SKU0009,32,84.0,14,100
2024-01-15,SKU0009,0,0.0,14,100
2024-01-22,SKU0009,55,129.0,14,100
2024-01-29,SKU0009,25,0.0,14,100
2024-02-05,SKU0009,33,86.0,14,100
2024-02-12,SKU0009,48,124.0,14,100
2024-02-19,SKU0009,79,99.0,14,100
2024-02-26,SKU0009,52,0.0,14,100
2024-03-04,SKU0009,49,94.0,14,100
2024-03-11,SKU0009,66,132.0,14,100
2024-03-18,SKU0009,29,0.0,14,100
2024-03-25,SKU0009,56,105.0,14,100
2024-04-01,SKU0009,25,0.0,14,100
2024-04-08,SKU0009,0,0.0,14,100
2024-04-15,SKU0009,31,108.0,14,100
2024-04-22,SKU0009,50,96.0,14,100
2024-04-29,SKU0009,39,85.0,14,100
2024-05-06,SKU0009,15,0.0,14,100
2024-05-13,SKU0009,25,113.0,14,100
2024-05-20,SKU0009,37,130.0,14,100
2024-05-27,SKU0009,34,,14,100
2024-06-03,SKU0009,4,0.0,14,100
2024-06-10,SKU0009,44,83.0,14,100
2024-06-17,SKU0009,37,131.0,14,100
2024-06-24,SKU0009,1,0.0,14,100
2024-07-01,SKU0009,42,91.0,14,100
2024-07-08,SKU0009,51,94.0,14,100
2024-07-15,SKU0009,60,114.0,14,100
2024-07-22,SKU0009,33,0.0,14,100
2024-07-29,SKU0009,37,125.0,14,100
2024-08-05,SKU0009,59,123.0,14,100
2024-08-12,SKU0009,20,0.0,14,100
2024-08-19,SKU0009,56,111.0,14,100
2024-08-26,SKU0009,88,107.0,14,100
2024-09-02,SKU0009,97,114.0,14,100
2024-09-09,SKU0009,116,123.0,14,100
2024-09-16,SKU0009,85,0.0,14,100
2024-09-23,SKU0009,52,0.0,14,100
2024-09-30,SKU0009,40,132.0,14,100
2024-10-07,SKU0009,65,86.0,14,100
2024-10-14,SKU0009,95,116.0,14,100
2024-10-21,SKU0009,67,0.0,14,100
2024-10-28,SKU0009,58,137.0,14,100
2024-11-04,SKU0009,72,116.0,14,100
2024-11-11,SKU0009,33,0.0,14,100
2024-11-18,SKU0009,0,0.0,14,100
2024-11-25,SKU0009,63,104.0,14,100
2024-12-02,SKU0009,28,0.0,14,100
2024-12-09,SKU0009,0,0.0,14,100
2024-12-16,SKU0009,0,0.0,14,100
2024-12-23,SKU0009,50,88.0,14,100
2024-12-30,SKU0009,70,137.0,14,100
2025-01-06,SKU0009,71,136.0,14,100
2025-01-13,SKU0009,99,98.0,14,100
2025-01-20,SKU0009,62,0.0,14,100
2025-01-27,SKU0009,28,0.0,14,100
2025-02-03,SKU0009,70,124.0,14,100
2025-02-10,SKU0009,36,0.0,14,100
2025-02-17,SKU0009,65,94.0,14,100
2025-02-24,SKU0009,48,87.0,14,100
2025-03-03,SKU0009,20,0.0,14,100
2025-03-10,SKU0009,0,0.0,14,100
2025-03-17,SKU0009,28,110.0,14,100
2025-03-24,SKU0009,0,0.0,14,100
2025-03-31,SKU0009,73,108.0,14,100
2025-04-07,SKU0009,96,116.0,14,100
2025-04-14,SKU0009,67,0.0,14,100
2025-04-21,SKU0009,100,119.0,14,100
2025-04-28,SKU0009,141,100.0,14,100
2025-05-05,SKU0009,115,125.0,14,100
2025-05-12,SKU0009,82,0.0,14,100
2025-05-19,SKU0009,90,102.0,14,100
2025-05-26,SKU0009,139,107.0,14,100
2025-06-02,SKU0009,106,0.0,14,100
2025-06-09,SKU0009,57,0.0,14,100
2025-06-16,SKU0009,25,0.0,14,100
2025-06-23,SKU0009,0,0.0,14,100
2025-06-30,SKU0009,42,109.0,14,100
2025-07-07,SKU0009,71,114.0,14,100
2025-07-14,SKU0009,105,88.0,14,100
2025-07-21,SKU0009,70,0.0,14,100
2025-07-28,SKU0009,37,0.0,14,100
2025-08-04,SKU0009,10,0.0,14,100
2025-08-11,SKU0009,54,88.0,14,100
2025-08-18,SKU0009,63,85.0,14,100
2025-08-25,SKU0009,35,0.0,14,100
2025-09-01,SKU0009,0,0.0,14,100
2025-09-08,SKU0009,48,130.0,14,100
2025-09-15,SKU0009,58,111.0,14,100
2025-09-22,SKU0009,27,0.0,14,100
2025-09-29,SKU0009,0,0.0,14,100
2025-10-06,SKU0009,29,113.0,14,100
2025-10-13,SKU0009,0,0.0,14,100
2025-10-20,SKU0009,39,112.0,14,100
2025-10-27,SKU0009,7,0.0,14,100
2025-11-03,SKU0009,50,91.0,14,100
2025-11-10,SKU0009,15,0.0,14,100
2025-11-17,SKU0009,0,0.0,14,100
2025-11-24,SKU0009,51,118.0,14,100
2025-12-01,SKU0009,91,105.0,14,100
2025-12-08,SKU0009,91,106.0,14,100
2025-12-15,SKU0009,61,0.0,14,100
2025-12-22,SKU0009,28,0.0,14,100
2025-12-29,SKU0009,77,86.0,14,100
2024-01-01,SKU0010,259,0.0,21,216
2024-01-08,SKU0010,307,274.0,21,216
2024-01-15,SKU0010,232,0.0,21,216
2024-01-22,SKU0010,178,0.0,21,216
2024-01-29,SKU0010,118,0.0,21,216
2024-02-05,SKU0010,152,386.0,21,216
2024-02-12,SKU0010,84,0.0,21,216
2024-02-19,SKU0010,102,311.0,21,216
2024-02-26,SKU0010,44,0.0,21,216
2024-03-04,SKU0010,0,0.0,21,216
2024-03-11,SKU0010,90,236.0,21,216
2024-03-18,SKU0010,68,329.0,21,216
2024-03-25,SKU0010,119,287.0,21,216
2024-04-01,SKU0010,54,0.0,21,216
2024-04-08,SKU0010,0,0.0,21,216
2024-04-15,SKU0010,99,336.0,21,216
2024-04-22,SKU0010,48,0.0,21,216
2024-04-29,SKU0010,130,294.0,21,216
2024-05-06,SKU0010,137,330.0,21,216
2024-05-13,SKU0010,69,0.0,21,216
2024-05-20,SKU0010,74,253.0,21,216
2024-05-27,SKU0010,67,251.0,21,216
2024-06-03,SKU0010,14,0.0,21,216
2024-06-10,SKU0010,0,0.0,21,216
2024-06-17,SKU0010,0,0.0,21,216
2024-06-24,SKU0010,72,383.0,21,216
2024-07-01,SKU0010,4,0.0,21,216
2024-07-08,SKU0010,104,294.0,21,216
2024-07-15,SKU0010,30,0.0,21,216
2024-07-22,SKU0010,55,359.0,21,216
2024-07-29,SKU0010,74,326.0,21,216
2024-08-05,SKU0010,87,294.0,21,216
2024-08-12,SKU0010,137,265.0,21,216
2024-08-19,SKU0010,188,253.0,21,216
2024-08-26,SKU0010,188,256.0,21,216
2024-09-02,SKU0010,114,0.0,21,216
2024-09-09,SKU0010,126,379.0,21,216
2024-09-16,SKU0010,57,0.0,21,216
2024-09-23,SKU0010,0,0.0,21,216
2024-09-30,SKU0010,59,255.0,21,216
2024-10-07,SKU0010,61,,21,216
2024-10-14,SKU0010,54,366.0,21,216
2024-10-21,SKU0010,48,363.0,21,216
2024-10-28,SKU0010,112,269.0,21,216
2024-11-04,SKU0010,174,263.0,21,216
2024-11-11,SKU0010,109,0.0,21,216
2024-11-18,SKU0010,152,336.0,21,216
2024-11-25,SKU0010,80,0.0,21,216
2024-12-02,SKU0010,138,278.0,21,216
2024-12-09,SKU0010,57,0.0,21,216
2024-12-16,SKU0010,0,0.0,21,216
2024-12-23,SKU0010,0,0.0,21,216
2024-12-30,SKU0010,0,0.0,21,216
2025-01-06,SKU0010,52,355.0,21,216
2025-01-13,SKU0010,47,365.0,21,216
2025-01-20,SKU0010,71,328.0,21,216
2025-01-27,SKU0010,3,0.0,21,216
2025-02-03,SKU0010,75,314.0,21,216
2025-02-10,SKU0010,89,268.0,21,216
2025-02-17,SKU0010,158,365.0,21,216
2025-02-24,SKU0010,173,310.0,21,216
2025-03-03,SKU0010,217,314.0,21,216
2025-03-10,SKU0010,142,0.0,21,216
2025-03-17,SKU0010,66,0.0,21,216
2025-03-24,SKU0010,4,0.0,21,216
2025-03-31,SKU0010,0,0.0,21,216
2025-04-07,SKU0010,0,0.0,21,216
2025-04-14,SKU0010,97,294.0,21,216
2025-04-21,SKU0010,40,0.0,21,216
2025-04-28,SKU0010,0,0.0,21,216
2025-05-05,SKU0010,0,0.0,21,216
2025-05-12,SKU0010,0,0.0,21,216
2025-05-19,SKU0010,96,324.0,21,216
2025-05-26,SKU0010,134,353.0,21,216
2025-06-02,SKU0010,191,282.0,21,216
2025-06-09,SKU0010,209,357.0,21,216
2025-06-16,SKU0010,138,0.0,21,216
2025-06-23,SKU0010,79,0.0,21,216
2025-06-30,SKU0010,19,0.0,21,216
2025-07-07,SKU0010,132,246.0,21,216
2025-07-14,SKU0010,204,342.0,21,216
2025-07-21,SKU0010,139,0.0,21,216
2025-07-28,SKU0010,183,356.0,21,216
2025-08-04,SKU0010,118,0.0,21,216
2025-08-11,SKU0010,177,,21,216
2025-08-18,SKU0010,95,0.0,21,216
2025-08-25,SKU0010,10,0.0,21,216
2025-09-01,SKU0010,80,383.0,21,216
2025-09-08,SKU0010,111,273.0,21,216
2025-09-15,SKU0010,38,0.0,21,216
2025-09-22,SKU0010,79,330.0,21,216
2025-09-29,SKU0010,116,350.0,21,216
2025-10-06,SKU0010,151,293.0,21,216
2025-10-13,SKU0010,87,0.0,21,216
2025-10-20,SKU0010,25,0.0,21,216
2025-10-27,SKU0010,0,0.0,21,216
2025-11-03,SKU0010,0,0.0,21,216
2025-11-10,SKU0010,67,324.0,21,216
2025-11-17,SKU0010,78,272.0,21,216
2025-11-24,SKU0010,58,360.0,21,216
2025-12-01,SKU0010,0,0.0,21,216
2025-12-08,SKU0010,135,263.0,21,216
2025-12-15,SKU0010,150,365.0,21,216
2025-12-22,SKU0010,153,306.0,21,216
2025-12-29,SKU0010,218,275.0,21,216
2024-01-01,SKU0011,48,0.0,21,56
2024-01-08,SKU0011,51,58.0,21,56
2024-01-15,SKU0011,68,81.0,21,56
2024-01-22,SKU0011,56,0.0,21,56
2024-01-29,SKU0011,37,0.0,21,56
2024-02-05,SKU0011,28,0.0,21,56
2024-02-12,SKU0011,40,88.0,21,56
2024-02-19,SKU0011,51,78.0,21,56
2024-02-26,SKU0011,50,69.0,21,56
2024-03-04,SKU0011,31,0.0,21,56
2024-03-11,SKU0011,39,82.0,21,56
2024-03-18,SKU0011,16,0.0,21,56
2024-03-25,SKU0011,3,0.0,21,56
2024-04-01,SKU0011,18,76.0,21,56
2024-04-08,SKU0011,32,81.0,21,56
2024-04-15,SKU0011,17,0.0,21,56
2024-04-22,SKU0011,23,67.0,21,56
2024-04-29,SKU0011,34,71.0,21,56
2024-05-06,SKU0011,45,72.0,21,56
2024-05-13,SKU0011,36,0.0,21,56
2024-05-20,SKU0011,19,0.0,21,56
2024-05-27,SKU0011,34,70.0,21,56
2024-06-03,SKU0011,31,60.0,21,56
2024-06-10,SKU0011,48,79.0,21,56
2024-06-17,SKU0011,55,75.0,21,56
2024-06-24,SKU0011,58,78.0,21,56
2024-07-01,SKU0011,54,74.0,21,56
2024-07-08,SKU0011,54,66.0,21,56
2024-07-15,SKU0011,59,60.0,21,56
2024-07-22,SKU0011,45,0.0,21,56
2024-07-29,SKU0011,43,64.0,21,56
2024-08-05,SKU0011,24,0.0,21,56
2024-08-12,SKU0011,39,72.0,21,56
2024-08-19,SKU0011,28,0.0,21,56
2024-08-26,SKU0011,39,79.0,21,56
2024-09-02,SKU0011,24,0.0,21,56
2024-09-09,SKU0011,35,74.0,21,56
2024-09-16,SKU0011,28,60.0,21,56
2024-09-23,SKU0011,32,60.0,21,56
2024-09-30,SKU0011,24,0.0,21,56
2024-10-07,SKU0011,35,86.0,21,56
2024-10-14,SKU0011,45,79.0,21,56
2024-10-21,SKU0011,48,72.0,21,56
2024-10-28,SKU0011,36,0.0,21,56
2024-11-04,SKU0011,18,0.0,21,56
2024-11-11,SKU0011,27,66.0,21,56
2024-11-18,SKU0011,46,61.0,21,56
2024-11-25,SKU0011,31,0.0,21,56
2024-12-02,SKU0011,51,87.0,21,56
2024-12-09,SKU0011,52,77.0,21,56
2024-12-16,SKU0011,62,58.0,21,56
2024-12-23,SKU0011,45,0.0,21,56
2024-12-30,SKU0011,55,74.0,21,56
2025-01-06,SKU0011,42,0.0,21,56
2025-01-13,SKU0011,41,92.0,21,56
2025-01-20,SKU0011,31,0.0,21,56
2025-01-27,SKU0011,13,0.0,21,56
2025-02-03,SKU0011,23,76.0,21,56
2025-02-10,SKU0011,13,0.0,21,56
2025-02-17,SKU0011,0,0.0,21,56
2025-02-24,SKU0011,14,68.0,21,56
2025-03-03,SKU0011,28,83.0,21,56
2025-03-10,SKU0011,17,0.0,21,56
2025-03-17,SKU0011,0,0.0,21,56
2025-03-24,SKU0011,0,0.0,21,56
2025-03-31,SKU0011,15,61.0,21,56
2025-04-07,SKU0011,1,0.0,21,56
2025-04-14,SKU0011,0,0.0,21,56
2025-04-21,SKU0011,23,80.0,21,56
2025-04-28,SKU0011,21,62.0,21,56
2025-05-05,SKU0011,33,86.0,21,56
2025-05-12,SKU0011,43,66.0,21,56
2025-05-19,SKU0011,21,0.0,21,56
2025-05-26,SKU0011,24,64.0,21,56
2025-06-02,SKU0011,27,76.0,21,56
2025-06-09,SKU0011,38,86.0,21,56
2025-06-16,SKU0011,42,93.0,21,56
2025-06-23,SKU0011,39,85.0,21,56
2025-06-30,SKU0011,33,83.0,21,56
2025-07-07,SKU0011,21,0.0,21,56
2025-07-14,SKU0011,19,74.0,21,56
2025-07-21,SKU0011,21,90.0,21,56
2025-07-28,SKU0011,32,75.0,21,56
2025-08-04,SKU0011,37,87.0,21,56
2025-08-11,SKU0011,40,86.0,21,56
2025-08-18,SKU0011,42,60.0,21,56
2025-08-25,SKU0011,60,89.0,21,56
2025-09-01,SKU0011,68,59.0,21,56
2025-09-08,SKU0011,85,73.0,21,56
2025-09-15,SKU0011,67,0.0,21,56
2025-09-22,SKU0011,46,0.0,21,56
2025-09-29,SKU0011,50,84.0,21,56
2025-10-06,SKU0011,37,0.0,21,56
2025-10-13,SKU0011,48,73.0,21,56
2025-10-20,SKU0011,53,79.0,21,56
2025-10-27,SKU0011,37,0.0,21,56
2025-11-03,SKU0011,46,65.0,21,56
2025-11-10,SKU0011,60,91.0,21,56
2025-11-17,SKU0011,49,0.0,21,56
2025-11-24,SKU0011,53,60.0,21,56
2025-12-01,SKU0011,51,75.0,21,56
2025-12-08,SKU0011,69,60.0,21,56
2025-12-15,SKU0011,60,0.0,21,56
2025-12-22,SKU0011,44,0.0,21,56
2025-12-29,SKU0011,56,65.0,21,56
2024-01-01,SKU0012,142,0.0,14,256
2024-01-08,SKU0012,41,0.0,14,256
2024-01-15,SKU0012,191,402.0,14,256
2024-01-22,SKU0012,324,278.0,14,256
2024-01-29,SKU0012,209,0.0,14,256
2024-02-05,SKU0012,95,0.0,14,256
2024-02-12,SKU0012,232,369.0,14,256
2024-02-19,SKU0012,196,369.0,14,256
2024-02-26,SKU0012,90,0.0,14,256
2024-03-04,SKU0012,83,314.0,14,256
2024-03-11,SKU0012,0,0.0,14,256
2024-03-18,SKU0012,197,303.0,14,256
2024-03-25,SKU0012,316,414.0,14,256
2024-04-01,SKU0012,192,0.0,14,256
2024-04-08,SKU0012,264,358.0,14,256
2024-04-15,SKU0012,140,0.0,14,256
2024-04-22,SKU0012,31,0.0,14,256
2024-04-29,SKU0012,126,302.0,14,256
2024-05-06,SKU0012,258,354.0,14,256
2024-05-13,SKU0012,359,336.0,14,256
2024-05-20,SKU0012,433,440.0,14,256
2024-05-27,SKU0012,303,0.0,14,256
2024-06-03,SKU0012,283,374.0,14,256
2024-06-10,SKU0012,417,388.0,14,256
2024-06-17,SKU0012,315,0.0,14,256
2024-06-24,SKU0012,200,0.0,14,256
2024-07-01,SKU0012,255,356.0,14,256
2024-07-08,SKU0012,153,0.0,14,256
2024-07-15,SKU0012,23,0.0,14,256
2024-07-22,SKU0012,130,302.0,14,256
2024-07-29,SKU0012,127,279.0,14,256
2024-08-05,SKU0012,11,0.0,14,256
2024-08-12,SKU0012,0,0.0,14,256
2024-08-19,SKU0012,83,404.0,14,256
2024-08-26,SKU0012,0,0.0,14,256
2024-09-02,SKU0012,0,0.0,14,256
2024-09-09,SKU0012,118,410.0,14,256
2024-09-16,SKU0012,7,0.0,14,256
2024-09-23,SKU0012,0,0.0,14,256
2024-09-30,SKU0012,0,0.0,14,256
2024-10-07,SKU0012,172,303.0,14,256
2024-10-14,SKU0012,170,288.0,14,256
2024-10-21,SKU0012,208,354.0,14,256
2024-10-28,SKU0012,167,279.0,14,256
2024-11-04,SKU0012,192,330.0,14,256
2024-11-11,SKU0012,93,0.0,14,256
2024-11-18,SKU0012,236,418.0,14,256
2024-11-25,SKU0012,339,438.0,14,256
2024-12-02,SKU0012,225,0.0,14,256
2024-12-09,SKU0012,111,0.0,14,256
2024-12-16,SKU0012,209,310.0,14,256
2024-12-23,SKU0012,102,0.0,14,256
2024-12-30,SKU0012,5,0.0,14,256
2025-01-06,SKU0012,100,337.0,14,256
2025-01-13,SKU0012,93,435.0,14,256
2025-01-20,SKU0012,0,0.0,14,256
2025-01-27,SKU0012,196,333.0,14,256
2025-02-03,SKU0012,262,351.0,14,256
2025-02-10,SKU0012,385,276.0,14,256
2025-02-17,SKU0012,295,0.0,14,256
2025-02-24,SKU0012,337,427.0,14,256
2025-03-03,SKU0012,321,366.0,14,256
2025-03-10,SKU0012,205,0.0,14,256
2025-03-17,SKU0012,91,0.0,14,256
2025-03-24,SKU0012,136,282.0,14,256
2025-03-31,SKU0012,26,0.0,14,256
2025-04-07,SKU0012,195,442.0,14,256
2025-04-14,SKU0012,236,293.0,14,256
2025-04-21,SKU0012,114,0.0,14,256
2025-04-28,SKU0012,137,318.0,14,256
2025-05-05,SKU0012,34,0.0,14,256
2025-05-12,SKU0012,198,305.0,14,256
2025-05-19,SKU0012,195,443.0,14,256
2025-05-26,SKU0012,290,390.0,14,256
2025-06-02,SKU0012,406,363.0,14,256
2025-06-09,SKU0012,279,0.0,14,256
2025-06-16,SKU0012,374,387.0,14,256
2025-06-23,SKU0012,276,0.0,14,256
2025-06-30,SKU0012,325,285.0,14,256
2025-07-07,SKU0012,235,0.0,14,256
2025-07-14,SKU0012,268,322.0,14,256
2025-07-21,SKU0012,156,0.0,14,256
2025-07-28,SKU0012,46,0.0,14,256
2025-08-04,SKU0012,205,348.0,14,256
2025-08-11,SKU0012,106,0.0,14,256
2025-08-18,SKU0012,186,279.0,14,256
2025-08-25,SKU0012,315,312.0,14,256
2025-09-01,SKU0012,336,274.0,14,256
2025-09-08,SKU0012,341,313.0,14,256
2025-09-15,SKU0012,464,372.0,14,256
2025-09-22,SKU0012,353,0.0,14,256
2025-09-29,SKU0012,241,0.0,14,256
2025-10-06,SKU0012,118,0.0,14,256
2025-10-13,SKU0012,199,279.0,14,256
2025-10-20,SKU0012,76,0.0,14,256
2025-10-27,SKU0012,0,0.0,14,256
2025-11-03,SKU0012,0,,14,256
2025-11-10,SKU0012,212,438.0,14,256
2025-11-17,SKU0012,87,0.0,14,256
2025-11-24,SKU0012,0,0.0,14,256
2025-12-01,SKU0012,0,0.0,14,256
2025-12-08,SKU0012,232,447.0,14,256
2025-12-15,SKU0012,114,0.0,14,256
2025-12-22,SKU0012,197,398.0,14,256
2025-12-29,SKU0012,100,0.0,14,256
2024-01-01,SKU0013,155,0.0,14,147
2024-01-08,SKU0013,153,173.0,14,147
2024-01-15,SKU0013,194,168.0,14,147
2024-01-22,SKU0013,237,130.0,14,147
2024-01-29,SKU0013,183,0.0,14,147
2024-02-05,SKU0013,133,0.0,14,147
2024-02-12,SKU0013,82,0.0,14,147
2024-02-19,SKU0013,33,0.0,14,147
2024-02-26,SKU0013,85,153.0,14,147
2024-03-04,SKU0013,37,0.0,14,147
2024-03-11,SKU0013,94,153.0,14,147
2024-03-18,SKU0013,46,0.0,14,147
2024-03-25,SKU0013,53,205.0,14,147
2024-04-01,SKU0013,4,0.0,14,147
2024-04-08,SKU0013,67,163.0,14,147
2024-04-15,SKU0013,24,0.0,14,147
2024-04-22,SKU0013,87,193.0,14,147
2024-04-29,SKU0013,141,192.0,14,147
2024-05-06,SKU0013,178,126.0,14,147
2024-05-13,SKU0013,207,192.0,14,147
2024-05-20,SKU0013,155,0.0,14,147
2024-05-27,SKU0013,99,0.0,14,147
2024-06-03,SKU0013,97,126.0,14,147
2024-06-10,SKU0013,49,0.0,14,147
2024-06-17,SKU0013,1,0.0,14,147
2024-06-24,SKU0013,59,164.0,14,147
2024-07-01,SKU0013,66,201.0,14,147
2024-07-08,SKU0013,100,200.0,14,147
2024-07-15,SKU0013,172,174.0,14,147
2024-07-22,SKU0013,131,0.0,14,147
2024-07-29,SKU0013,86,0.0,14,147
2024-08-05,SKU0013,40,0.0,14,147
2024-08-12,SKU0013,0,0.0,14,147
2024-08-19,SKU0013,102,145.0,14,147
2024-08-26,SKU0013,82,143.0,14,147
2024-09-02,SKU0013,26,0.0,14,147
2024-09-09,SKU0013,82,189.0,14,147
2024-09-16,SKU0013,134,179.0,14,147
2024-09-23,SKU0013,89,0.0,14,147
2024-09-30,SKU0013,93,146.0,14,147
2024-10-07,SKU0013,118,130.0,14,147
2024-10-14,SKU0013,139,132.0,14,147
2024-10-21,SKU0013,86,0.0,14,147
2024-10-28,SKU0013,98,195.0,14,147
2024-11-04,SKU0013,80,154.0,14,147
2024-11-11,SKU0013,96,150.0,14,147
2024-11-18,SKU0013,49,0.0,14,147
2024-11-25,SKU0013,89,175.0,14,147
2024-12-02,SKU0013,127,192.0,14,147
2024-12-09,SKU0013,165,187.0,14,147
2024-12-16,SKU0013,169,202.0,14,147
2024-12-23,SKU0013,118,0.0,14,147
