sale_date,order_id,sku_id,quantity,unit_price,discount_pct,revenue,customer_id,region,channel,payment_method,shipping_days,order_status,sales_rep,warehouse
2026-07-21,ORD101597,SKU0041,4,346.96,45,763.31,CUST00734,Cairo,Wholesale,Card,8.0,Completed,Omar,WH-03
01/24/2026,ORD103249,SKU0072,5,171.21,45,470.83,CUST01340,Aswan,Store,,,Completed,,WH-01
07/21/2026,ORD101261,SKU0007,3,241.76,30,507.7,CUST00179,Tanta,Wholesale,Cash,6.0,Completed,Omar,WH-01
04/06/2026,ORD101164,SKU0145,3,108.66,20,260.78,CUST02784,Luxor,Store,,2.0,Completed,Sara,WH-01
2026-04-16,ORD101267,SKU0057,1,392.14,10,352.93,CUST01218,Alexandria,Marketplace,,5.0,Completed,Youssef,WH-05
2026-01-10,ORD100668,SKU0002,2,299.34,35,389.14,CUST01653,Aswan,Marketplace,Card,10.0,Completed,Ali,WH-04
2026-05-01,ORD100376,SKU0170,5,136.01,0,680.05,CUST00172,Luxor,Online,BNPL,3.0,Completed,Sara,WH-03
02/15/2026,ORD104355,SKU0196,2,329.45,30,461.23,CUST02690,Mansoura,Wholesale,Card,10.0,Completed,Youssef,WH-03
05/07/2026,ORD104714,SKU0198,4,179.36,45,394.59,CUST00933,Cairo,Store,Wallet,9.0,Completed,,WH-05
02/05/2026,ORD103595,SKU0132,3,63.85,45,105.35,CUST00403,Alexandria,Store,Wallet,5.0,Completed,,WH-05
03/02/2026,ORD101706,SKU0133,1,375.53,15,319.2,CUST01822,Mansoura,Marketplace,Card,5.0,Completed,Omar,WH-05
09/03/2026,ORD102160,SKU0045,5,304.89,15,1295.78,CUST02030,Tanta,Marketplace,Cash,10.0,Completed,Youssef,WH-05
05/29/2026,ORD103781,SKU0058,2,307.16,5,583.6,CUST02425,Alexandria,Store,Cash,3.0,Completed,Youssef,WH-05
2026-03-29,ORD104485,SKU0136,1,328.16,20,262.53,CUST01530,Mansoura,Wholesale,BNPL,7.0,Completed,Youssef,WH-04
04/01/2026,ORD100151,SKU0052,6,129.9,25,584.55,CUST02736,Aswan,Wholesale,Card,2.0,Completed,Ali,WH-03
01/07/2026,ORD100007,SKU0053,1,271.48,15,230.76,CUST02845,Aswan,Store,Wallet,,Completed,Mona,WH-05
2026-01-14,ORD100748,SKU0188,2,28.04,0,56.08,CUST01136,Alexandria,Wholesale,,9.0,Completed,Omar,WH-05
2026-01-08,ORD103908,SKU0054,1,191.69,45,105.43,CUST01670,Tanta,Wholesale,Wallet,8.0,Completed,Sara,WH-01
04/14/2026,ORD101487,SKU0123,6,19.7,45,65.01,CUST00016,Giza,Online,Card,8.0,Completed,,WH-03
02/03/2026,ORD102812,SKU0048,1,281.56,45,154.86,CUST02205,Aswan,Marketplace,,,Completed,Omar,WH-04
04/05/2026,ORD103969,SKU0128,2,69.67,5,132.37,CUST02983,Luxor,Marketplace,Card,3.0,Completed,Ali,WH-01
06/13/2026,ORD103369,SKU0085,3,26.29,10,70.98,CUST02624,Tanta,Store,Wallet,7.0,Cancelled,Youssef,WH-05
2026-07-01,ORD103963,SKU0138,1,188.93,10,170.04,CUST01237,Tanta,Online,Wallet,8.0,Completed,Youssef,WH-02
01/07/2026,ORD103168,SKU0028,4,261.98,15,890.73,CUST01634,Giza,Wholesale,Cash,9.0,Completed,Ali,WH-02
11/07/2026,ORD100830,SKU0152,1,220.98,20,176.78,CUST01724,Mansoura,Online,BNPL,9.0,Completed,,WH-02
03/09/2026,ORD103719,SKU0004,2,34.6,10,62.28,CUST01017,Cairo,Online,Card,1.0,Completed,Ali,WH-02
05/04/2026,ORD104704,SKU0053,2,279.45,15,475.06,CUST02956,Tanta,Wholesale,Card,7.0,Completed,Omar,WH-04
02/15/2026,ORD104329,SKU0109,1,137.52,45,75.64,CUST02242,Cairo,Wholesale,Cash,9.0,Completed,Youssef,WH-05
06/01/2026,ORD101354,SKU0064,1,384.57,45,211.51,CUST02661,Mansoura,Wholesale,BNPL,6.0,Completed,,WH-01
2026-03-06,ORD100778,SKU0053,4,263.95,10,950.22,CUST01188,Cairo,Online,Wallet,5.0,Completed,Mona,WH-03
06/04/2026,ORD102369,SKU0099,1,335.76,45,184.67,CUST02005,Mansoura,Online,Cash,1.0,Completed,Ali,WH-01
21/04/2026,ORD102870,SKU0092,5,445.82,30,1560.37,CUST02672,Mansoura,Wholesale,Card,5.0,Completed,Sara,WH-01
04/04/2026,ORD103382,SKU0024,4,122.78,5,466.56,CUST01809,Cairo,Online,Card,1.0,Completed,Sara,WH-03
2026-04-07,ORD102155,SKU0110,1,283.17,0,283.17,CUST01283,Giza,Wholesale,BNPL,1.0,Completed,Sara,WH-04
10/07/2026,ORD103402,SKU0171,3,181.57,0,544.71,CUST02766,Alexandria,Wholesale,,6.0,Completed,Omar,WH-03
2026-06-13,ORD103589,SKU0192,3,273.88,25,616.23,CUST01583,Mansoura,Online,Wallet,9.0,Completed,Mona,WH-01
28/03/2026,ORD103399,SKU0199,4,317.88,30,890.06,CUST00524,Aswan,Wholesale,Card,,Completed,Sara,WH-04
2026-05-13,ORD104849,SKU0011,6,176.79,25,795.56,CUST02735,Aswan,Marketplace,Cash,,Completed,Mona,WH-04
2026-06-05,ORD101183,SKU0140,2,322.41,45,354.65,CUST02121,Mansoura,Marketplace,,6.0,Completed,Mona,WH-05
2026-03-11,ORD101408,SKU0090,3,265.78,0,797.34,CUST02023,Aswan,Store,Wallet,,Completed,Omar,WH-01
2026-02-28,ORD104302,SKU0139,4,301.36,25,904.08,CUST01312,Aswan,Marketplace,Card,4.0,Completed,Omar,WH-05
2026-01-15,ORD102929,SKU0196,1,332.13,35,215.88,CUST00227,Tanta,Marketplace,,1.0,Completed,,WH-02
2026-02-28,ORD100308,SKU0096,2,50.25,20,-80.4,CUST01731,Tanta,Store,Card,5.0,Returned,Ali,WH-01
02/03/2026,ORD100035,SKU0194,2,88.95,15,151.22,CUST02093,Mansoura,Marketplace,Cash,3.0,Completed,,WH-04
2026-01-24,ORD100551,SKU0150,2,165.82,10,298.48,CUST01503,Giza,Online,,2.0,Completed,Mona,WH-05
02/24/2026,ORD103174,SKU0096,3,53.62,25,120.64,CUST02456,Tanta,Wholesale,Cash,5.0,Completed,Sara,WH-05
04/27/2026,ORD103581,SKU0014,2,85.44,35,111.07,CUST01746,Cairo,Marketplace,Wallet,3.0,Completed,,WH-03
05/02/2026,ORD104864,SKU0056,2,88.79,0,177.58,CUST02816,Aswan,Online,BNPL,,Completed,Youssef,WH-04
2026-04-19,ORD104923,SKU0183,6,325.61,5,1855.98,CUST00148,Giza,Store,,10.0,Completed,Ali,WH-02
10/07/2026,ORD100100,SKU0065,6,12.01,25,54.04,CUST00870,Alexandria,Marketplace,Cash,,Completed,,WH-03
07/07/2026,ORD104391,SKU0003,4,52.01,0,208.04,CUST00856,Aswan,Wholesale,Wallet,6.0,Completed,,WH-04
2026-07-18,ORD103589,SKU0112,1,40.04,15,34.03,CUST02311,Tanta,Store,Wallet,7.0,Completed,Ali,WH-03
2026-02-19,ORD101364,SKU0097,1,347.16,15,295.09,CUST02740,Cairo,Online,,1.0,Completed,,WH-03
2026-07-19,ORD102251,SKU0148,3,51.14,30,107.39,CUST02728,Luxor,Store,Cash,3.0,Completed,Omar,WH-01
2026-03-14,ORD103914,SKU0187,2,48.38,20,77.41,CUST00480,Giza,Wholesale,,6.0,Completed,Omar,WH-01
2026-01-08,ORD104306,SKU0025,4,153.7,20,491.84,CUST01156,Cairo,Wholesale,,8.0,Completed,,WH-04
03/29/2026,ORD104353,SKU0132,1,61.27,25,45.95,CUST02000,Giza,Online,Cash,10.0,Completed,Ali,WH-02
04/04/2026,ORD103466,SKU0066,4,117.62,30,329.34,CUST01505,Alexandria,Online,BNPL,7.0,Completed,Youssef,WH-03
2026-03-21,ORD100225,SKU0021,2,56.02,45,61.62,CUST00748,Cairo,Store,Cash,,Completed,Ali,WH-03
2026-05-11,ORD100300,SKU0039,1,205.91,45,113.25,CUST00445,Mansoura,Online,Wallet,1.0,Completed,Youssef,WH-01
03/25/2026,ORD102316,SKU0156,1,108.87,25,81.65,CUST01094,Aswan,Marketplace,Card,1.0,Completed,,WH-03
12/31/2025,ORD100473,SKU0151,1,27.21,30,19.05,CUST01387,Luxor,Online,,2.0,Completed,Mona,WH-03
2025-12-28,ORD101253,SKU0006,3,21.19,45,34.96,CUST00210,Luxor,Store,,5.0,Completed,,WH-04
04/10/2026,ORD104353,SKU0162,5,210.85,15,896.11,CUST02664,Tanta,Marketplace,Cash,1.0,Completed,Ali,WH-03
2026-07-20,ORD101147,SKU0041,2,355.04,5,674.58,CUST01929,Cairo,Wholesale,,5.0,Completed,Ali,WH-04
23/04/2026,ORD101012,SKU0101,2,164.62,10,296.32,CUST02056,Luxor,Store,Cash,,Completed,Mona,WH-02
13/05/2026,ORD101769,SKU0032,1,265.26,10,238.73,CUST02293,Alexandria,Marketplace,,4.0,Cancelled,Youssef,WH-05
08/04/2026,ORD101956,SKU0101,3,159.94,30,-335.87,CUST01877,Tanta,Store,Cash,9.0,Returned,Ali,WH-05
02/01/2026,ORD103144,SKU0103,2,150.68,35,195.88,CUST01662,Tanta,Online,Card,,Completed,Mona,WH-01
01/25/2026,ORD104387,SKU0067,1,49.43,5,46.96,CUST01104,Aswan,Online,Card,1.0,Completed,Youssef,WH-04
23/03/2026,ORD103378,SKU0178,5,36.1,35,117.32,CUST02966,Aswan,Wholesale,BNPL,1.0,Completed,Sara,WH-01
03/12/2026,ORD102161,SKU0133,1,357.82,35,232.58,CUST00951,Tanta,Wholesale,Cash,3.0,Completed,Mona,WH-04
08/01/2026,ORD103967,SKU0140,1,329.46,10,296.51,CUST00173,Aswan,Marketplace,BNPL,7.0,Completed,Youssef,WH-04
17/05/2026,ORD104617,SKU0103,5,140.51,10,632.29,CUST01343,Cairo,Marketplace,BNPL,7.0,Completed,Youssef,WH-04
07/12/2026,ORD100677,SKU0001,4,195.24,20,624.77,CUST01008,Cairo,Wholesale,BNPL,8.0,Completed,Mona,WH-04
01/01/2026,ORD102444,SKU0157,1,22.93,25,17.2,CUST01577,Luxor,Online,Card,1.0,Completed,Ali,WH-05
03/06/2026,ORD102805,SKU0025,2,165.79,5,315.0,CUST00995,Alexandria,Online,BNPL,10.0,Completed,Youssef,WH-03
09/04/2026,ORD104822,SKU0163,3,375.31,30,-788.15,CUST00121,Aswan,Online,Wallet,5.0,Returned,Ali,WH-03
16/02/2026,ORD101940,SKU0112,6,41.06,0,246.36,CUST01343,Cairo,Marketplace,,9.0,Completed,Ali,WH-03
03/05/2026,ORD104926,SKU0089,6,231.26,5,1318.18,CUST00911,Tanta,Marketplace,Cash,5.0,Completed,Mona,WH-02
08/02/2026,ORD103392,SKU0067,4,46.42,10,167.11,CUST02095,Mansoura,Store,Card,3.0,Completed,Mona,WH-04
2026-02-12,ORD103994,SKU0041,2,333.64,30,467.1,CUST01462,Giza,Store,Wallet,5.0,Completed,,WH-01
2026-05-28,ORD103582,SKU0110,2,306.24,5,581.86,CUST01734,Alexandria,Store,Cash,,Completed,Ali,WH-03
2026-06-07,ORD102442,SKU0006,6,23.01,35,89.74,CUST00204,Giza,Online,Cash,2.0,Cancelled,Mona,WH-03
2026-06-17,ORD103250,SKU0024,2,127.29,5,241.85,CUST01784,Tanta,Wholesale,Card,2.0,Completed,Omar,WH-03
06/04/2026,ORD103518,SKU0010,4,137.81,15,468.55,CUST02693,Cairo,Marketplace,Cash,9.0,Completed,Mona,WH-02
05/02/2026,ORD102789,SKU0161,1,228.28,5,216.87,CUST01650,Giza,Store,BNPL,1.0,Completed,Youssef,WH-05
27/01/2026,ORD100041,SKU0086,6,176.57,25,794.56,CUST00691,Giza,Store,Wallet,5.0,Completed,,WH-03
23/07/2026,ORD103638,SKU0186,4,30.08,35,78.21,CUST02673,Tanta,Store,Cash,10.0,Completed,Ali,WH-01
01/18/2026,ORD102585,SKU0079,3,282.28,0,846.84,CUST00851,Luxor,Online,Cash,1.0,Completed,Sara,WH-02
02/02/2026,ORD102811,SKU0115,2,365.02,20,584.03,CUST01416,Aswan,Wholesale,,3.0,Completed,,WH-02
24/03/2026,ORD103959,SKU0174,4,172.38,35,448.19,CUST01143,Alexandria,Marketplace,Cash,6.0,Completed,Sara,WH-05
2026-02-19,ORD102019,SKU0075,3,24.79,10,-66.93,CUST00972,Giza,Store,BNPL,10.0,Returned,Youssef,WH-03
06/27/2026,ORD100737,SKU0039,1,188.38,15,160.12,CUST02651,Luxor,Marketplace,Card,,Cancelled,Ali,WH-05
01/09/2026,ORD103808,SKU0101,1,178.24,45,98.03,CUST02151,Tanta,Marketplace,BNPL,5.0,Completed,Mona,WH-02
07/16/2026,ORD100680,SKU0066,2,118.21,10,212.78,CUST01022,Luxor,Wholesale,Card,2.0,Completed,Ali,WH-01
03/24/2026,ORD101279,SKU0012,4,104.64,15,355.78,CUST02601,Luxor,Store,BNPL,10.0,Completed,Omar,WH-02
2026-02-18,ORD100398,SKU0147,2,275.24,25,412.86,CUST00619,Alexandria,Online,Cash,,Completed,Mona,WH-02
28/06/2026,ORD100918,SKU0192,6,305.0,30,1281.0,CUST01038,Luxor,Store,,7.0,Completed,Sara,WH-02
02/15/2026,ORD101066,SKU0021,2,51.03,45,56.13,CUST01076,Alexandria,Store,Wallet,8.0,Completed,Omar,WH-01
2026-04-16,ORD102796,SKU0075,5,21.81,45,59.98,CUST00931,Giza,Wholesale,Cash,1.0,Completed,Youssef,WH-05
22/04/2026,ORD102426,SKU0049,5,194.25,5,922.69,CUST00868,Aswan,Online,Card,,Completed,Youssef,WH-04
2026-06-22,ORD101252,SKU0018,1,424.87,15,361.14,CUST00137,Aswan,Marketplace,Cash,1.0,Completed,,WH-01
2026-06-28,ORD102738,SKU0094,3,306.71,15,782.11,CUST02360,Mansoura,Store,BNPL,2.0,Completed,,WH-02
05/03/2026,ORD103029,SKU0163,3,417.03,30,875.76,CUST02804,Tanta,Online,,,Completed,Omar,WH-03
03/28/2026,ORD104666,SKU0180,1,330.05,45,181.53,CUST01410,Mansoura,Marketplace,Card,6.0,Completed,Ali,WH-04
04/06/2026,ORD104221,SKU0195,2,334.03,35,434.24,CUST01753,Tanta,Wholesale,Card,2.0,Completed,Sara,WH-05
22/04/2026,ORD100473,SKU0133,2,389.04,45,427.94,CUST00043,Aswan,Online,Wallet,7.0,Completed,Sara,WH-03
2026-02-05,ORD100786,SKU0009,3,113.34,30,238.01,CUST01769,Alexandria,Online,Card,4.0,Completed,,WH-04
2026-05-04,ORD103802,SKU0006,3,21.24,5,60.53,CUST02275,Tanta,Marketplace,Cash,5.0,Completed,Ali,WH-03
2026-07-16,ORD101198,SKU0085,2,25.01,15,-42.52,CUST00094,Tanta,Marketplace,Wallet,5.0,Returned,Mona,WH-02
01/03/2026,ORD102176,SKU0111,3,241.12,35,470.18,CUST02753,Cairo,Wholesale,Card,5.0,Completed,Mona,WH-05
2026-07-18,ORD104347,SKU0071,4,307.09,10,1105.52,CUST00581,Giza,Wholesale,Wallet,3.0,Completed,Youssef,WH-05
2026-03-03,ORD102210,SKU0160,3,49.49,10,133.62,CUST01957,Luxor,Store,BNPL,,Completed,,WH-03
30/04/2026,ORD100826,SKU0032,1,262.02,45,144.11,CUST00239,Luxor,Online,BNPL,9.0,Completed,Sara,WH-03
02/25/2026,ORD100975,SKU0043,1,98.45,35,63.99,CUST02153,Luxor,Store,Cash,5.0,Completed,,WH-05
20/07/2026,ORD100191,SKU0065,3,11.96,25,26.91,CUST02133,Giza,Online,Cash,1.0,Completed,Sara,WH-04
24/03/2026,ORD100935,SKU0071,3,308.82,5,880.14,CUST00108,Tanta,Marketplace,,4.0,Completed,Ali,WH-03
26/01/2026,ORD102805,SKU0191,1,59.89,10,53.9,CUST02287,Luxor,Marketplace,Wallet,9.0,Completed,Ali,WH-04
04/06/2026,ORD101777,SKU0080,3,99.48,10,268.6,CUST02932,Mansoura,Wholesale,,10.0,Completed,Sara,WH-02
08/06/2026,ORD104106,SKU0062,4,89.47,20,286.3,CUST00374,Giza,Marketplace,Cash,5.0,Completed,Sara,WH-02
11/05/2026,ORD103657,SKU0118,4,90.73,45,199.61,CUST01043,Luxor,Marketplace,Wallet,1.0,Completed,Sara,WH-04
05/31/2026,ORD100830,SKU0107,3,182.69,20,438.46,CUST02532,Cairo,Online,Cash,2.0,Completed,Ali,WH-05
26/05/2026,ORD102394,SKU0084,1,97.88,10,88.09,CUST01078,Aswan,Marketplace,Cash,2.0,Completed,,WH-03
02/25/2026,ORD101914,SKU0165,2,140.58,25,210.87,CUST02000,Luxor,Online,Cash,4.0,Completed,Ali,WH-01
29/06/2026,ORD101269,SKU0106,1,225.91,15,192.02,CUST01080,Aswan,Marketplace,BNPL,2.0,Completed,Sara,WH-01
02/10/2026,ORD104000,SKU0063,1,82.57,45,45.41,CUST00193,Mansoura,Store,Cash,9.0,Completed,Ali,WH-03
2026-01-01,ORD104778,SKU0153,4,342.43,10,1232.75,CUST01549,Mansoura,Marketplace,Cash,9.0,Completed,Ali,WH-04
2026-04-21,ORD101155,SKU0170,4,123.66,20,395.71,CUST01753,Tanta,Marketplace,,2.0,Completed,,WH-01
22/05/2026,ORD103551,SKU0118,2,87.67,20,140.27,CUST01182,Giza,Online,BNPL,4.0,Completed,Sara,WH-02
02/16/2026,ORD104825,SKU0095,2,167.85,10,302.13,CUST00385,Cairo,Online,,5.0,Completed,Mona,WH-03
04/21/2026,ORD101461,SKU0146,1,14.19,0,14.19,CUST00398,Tanta,Marketplace,Cash,1.0,Completed,Mona,WH-04
06/03/2026,ORD100633,SKU0083,2,46.67,25,70.0,CUST01751,Giza,Store,Card,1.0,Completed,Ali,WH-01
19/02/2026,ORD103182,SKU0124,4,213.79,0,855.16,CUST00805,Alexandria,Online,,6.0,Completed,Youssef,WH-05
02/10/2026,ORD104536,SKU0040,3,103.98,5,296.34,CUST02536,Cairo,Online,Wallet,9.0,Completed,,WH-01
19/05/2026,ORD100328,SKU0129,2,395.31,25,592.96,CUST01966,Tanta,Wholesale,,2.0,Completed,Sara,WH-04
03/17/2026,ORD101103,SKU0072,4,160.68,5,610.58,CUST01167,Aswan,Online,Wallet,7.0,Completed,Omar,WH-04
03/02/2026,ORD100746,SKU0153,3,357.85,45,590.45,CUST01041,Cairo,Wholesale,,8.0,Completed,Mona,WH-01
28/04/2026,ORD104421,SKU0025,4,148.95,15,506.43,CUST02959,Luxor,Marketplace,BNPL,5.0,Completed,Ali,WH-01
22/06/2026,ORD103721,SKU0078,4,279.34,20,893.89,CUST02873,Mansoura,Online,Card,1.0,Completed,Youssef,WH-04
06/22/2026,ORD104334,SKU0113,4,79.96,35,207.9,CUST02689,Mansoura,Wholesale,BNPL,5.0,Completed,Sara,WH-05
2026-06-14,ORD101882,SKU0150,1,155.52,10,139.97,CUST01071,Giza,Marketplace,Wallet,1.0,Completed,Omar,WH-01
01/26/2026,ORD103147,SKU0127,4,257.18,35,668.67,CUST01910,Giza,Marketplace,Wallet,9.0,Completed,Omar,WH-05
2026-07-01,ORD101831,SKU0151,1,27.51,10,-24.76,CUST01425,Cairo,Marketplace,BNPL,10.0,Returned,Ali,WH-05
02/17/2026,ORD101401,SKU0196,1,316.58,45,174.12,CUST01742,Tanta,Online,BNPL,6.0,Completed,Sara,WH-03
30/03/2026,ORD103852,SKU0071,6,281.26,5,-1603.18,CUST01381,Giza,Store,,9.0,Returned,Mona,WH-04
05/17/2026,ORD104902,SKU0082,2,233.29,5,443.25,CUST02714,Alexandria,Wholesale,Wallet,5.0,Completed,,WH-04
06/29/2026,ORD102663,SKU0049,4,189.64,15,644.78,CUST02664,Mansoura,Wholesale,Cash,9.0,Completed,Youssef,WH-03
02/16/2026,ORD103326,SKU0127,5,277.44,15,1179.12,CUST01448,Tanta,Store,Cash,,Completed,Mona,WH-03
04/24/2026,ORD104379,SKU0067,3,44.63,25,100.42,CUST02304,Alexandria,Wholesale,Card,4.0,Completed,Ali,WH-05
02/27/2026,ORD102591,SKU0076,4,258.9,30,724.92,CUST01801,Giza,Marketplace,,2.0,Completed,Ali,WH-05
02/11/2026,ORD103504,SKU0142,4,95.71,5,363.7,CUST01514,Aswan,Online,Cash,9.0,Completed,Sara,WH-04
2026-05-25,ORD103475,SKU0167,2,10.31,10,18.56,CUST00197,Luxor,Wholesale,Card,10.0,Completed,Omar,WH-01
06/20/2026,ORD102591,SKU0091,1,100.52,15,85.44,CUST00448,Aswan,Store,BNPL,8.0,Completed,Ali,WH-04
08/04/2026,ORD101454,SKU0039,2,199.35,25,299.02,CUST00247,Cairo,Wholesale,BNPL,,Completed,Omar,WH-05
06/14/2026,ORD100823,SKU0053,3,275.01,30,577.52,CUST00166,Giza,Store,Wallet,10.0,Completed,,WH-03
12/07/2026,ORD100215,SKU0165,5,137.59,5,653.55,CUST01397,Alexandria,Wholesale,Card,3.0,Completed,,WH-01
19/04/2026,ORD101627,SKU0028,2,284.28,45,312.71,CUST01704,Alexandria,Marketplace,BNPL,6.0,Completed,Omar,WH-01
20/02/2026,ORD100434,SKU0050,5,14.09,10,63.4,CUST02247,Alexandria,Wholesale,,1.0,Completed,Youssef,WH-04
02/04/2026,ORD104660,SKU0151,4,26.17,30,73.28,CUST02182,Cairo,Online,Cash,2.0,Completed,Ali,WH-01
2026-02-11,ORD104099,SKU0116,2,275.92,35,358.7,CUST02774,Giza,Store,Wallet,,Cancelled,Ali,WH-04
23/05/2026,ORD103711,SKU0072,2,169.97,25,254.96,CUST02565,Luxor,Online,,8.0,Completed,Ali,WH-01
2026-05-03,ORD100970,SKU0173,4,152.49,25,457.47,CUST01068,Mansoura,Store,BNPL,4.0,Completed,,WH-05
2026-05-28,ORD103458,SKU0100,2,367.04,45,403.74,CUST01495,Aswan,Store,Card,10.0,Completed,Sara,WH-04
21/02/2026,ORD103201,SKU0118,2,85.58,25,128.37,CUST02358,Mansoura,Store,,5.0,Completed,Omar,WH-03
03/10/2026,ORD100941,SKU0162,2,217.39,0,434.78,CUST02189,Mansoura,Marketplace,,2.0,Completed,Mona,WH-05
02/12/2026,ORD104978,SKU0031,1,119.5,5,113.52,CUST01818,Luxor,Wholesale,Cash,5.0,Completed,Mona,WH-02
2026-06-26,ORD101168,SKU0144,1,189.36,15,160.96,CUST01374,Tanta,Store,Card,4.0,Completed,Mona,WH-01
02/27/2026,ORD104680,SKU0133,1,365.53,10,328.98,CUST01945,Giza,Online,Card,,Completed,Mona,WH-05
26/05/2026,ORD103759,SKU0026,3,439.37,35,-856.77,CUST01697,Tanta,Wholesale,BNPL,4.0,Returned,Youssef,WH-03
01/23/2026,ORD104963,SKU0145,2,120.26,35,156.34,CUST01766,Tanta,Online,Card,7.0,Completed,Ali,WH-02
2026-06-08,ORD104827,SKU0069,2,215.98,35,280.77,CUST00474,Mansoura,Store,Card,4.0,Completed,,WH-03
02/25/2026,ORD102485,SKU0184,1,453.47,5,430.8,CUST01650,Alexandria,Store,Card,10.0,Completed,Mona,WH-05
05/02/2026,ORD102042,SKU0169,3,324.78,35,633.32,CUST01023,Cairo,Store,Cash,5.0,Completed,Omar,WH-01
2026-01-04,ORD102913,SKU0143,3,141.24,15,360.16,CUST00141,Luxor,Online,,,Completed,,WH-04
2026-03-30,ORD103317,SKU0155,3,235.04,35,-458.33,CUST00396,Luxor,Store,Wallet,1.0,Returned,Sara,WH-04
05/06/2026,ORD103926,SKU0069,2,220.7,5,419.33,CUST01943,Aswan,Online,BNPL,7.0,Completed,Youssef,WH-04
02/07/2026,ORD102255,SKU0184,2,406.04,35,527.85,CUST00449,Tanta,Wholesale,Card,,Completed,Omar,WH-01
31/03/2026,ORD102706,SKU0148,2,55.48,10,99.86,CUST01864,Tanta,Online,,2.0,Completed,Sara,WH-01
04/29/2026,ORD100785,SKU0148,1,54.96,15,46.72,CUST00994,Giza,Marketplace,Card,9.0,Completed,Omar,WH-04
03/04/2026,ORD100625,SKU0007,3,234.56,15,598.13,CUST01834,Aswan,Marketplace,,9.0,Completed,Youssef,WH-05
2026-05-11,ORD100803,SKU0008,1,57.79,10,52.01,CUST02967,Luxor,Wholesale,BNPL,8.0,Completed,,WH-04
14/06/2026,ORD101632,SKU0017,3,41.6,20,99.84,CUST00533,Cairo,Wholesale,,8.0,Completed,Omar,WH-02
2026-07-09,ORD103897,SKU0084,1,93.95,20,75.16,CUST02977,Aswan,Marketplace,Card,9.0,Completed,Omar,WH-04
27/04/2026,ORD102790,SKU0129,2,356.48,5,-677.31,CUST02835,Alexandria,Wholesale,Wallet,7.0,Returned,Ali,WH-05
03/02/2026,ORD103046,SKU0084,1,90.98,35,59.14,CUST00387,Luxor,Online,,5.0,Completed,Youssef,WH-01
2026-06-23,ORD104728,SKU0030,1,24.07,20,19.26,CUST01385,Giza,Store,Card,5.0,Completed,Sara,WH-05
15/07/2026,ORD102073,SKU0073,1,73.18,0,73.18,CUST02545,Cairo,Store,Cash,9.0,Completed,,WH-03
17/02/2026,ORD100726,SKU0200,3,335.05,20,804.12,CUST01793,Alexandria,Marketplace,Cash,1.0,Completed,Mona,WH-03
05/17/2026,ORD101678,SKU0023,1,108.55,15,92.27,CUST02598,Alexandria,Store,,5.0,Completed,Mona,WH-01
06/12/2026,ORD102680,SKU0191,4,54.33,45,119.53,CUST02137,Cairo,Store,Wallet,,Completed,Youssef,WH-01
01/29/2026,ORD100735,SKU0024,1,129.0,10,-116.1,CUST00534,Alexandria,Marketplace,Wallet,8.0,Returned,Youssef,WH-05
2026-03-06,ORD102959,SKU0116,3,288.85,10,779.9,CUST01305,Mansoura,Online,Wallet,6.0,Completed,Youssef,WH-05
06/06/2026,ORD104539,SKU0196,1,340.52,25,255.39,CUST00625,Cairo,Store,Card,9.0,Completed,Ali,WH-04
20/04/2026,ORD101961,SKU0109,4,133.98,10,482.33,CUST02086,Tanta,Wholesale,Wallet,3.0,Completed,Youssef,WH-04
03/09/2026,ORD103323,SKU0192,2,298.24,15,-507.01,CUST00719,Cairo,Online,Card,,Returned,,WH-02
05/07/2026,ORD101326,SKU0136,2,357.51,5,679.27,CUST00082,Aswan,Store,BNPL,7.0,Completed,Sara,WH-04
05/23/2026,ORD101665,SKU0180,4,358.61,15,1219.27,CUST01253,Giza,Marketplace,BNPL,,Completed,Mona,WH-01
07/06/2026,ORD100604,SKU0154,5,175.09,45,481.5,CUST00002,Cairo,Online,BNPL,7.0,Completed,,WH-01
2026-05-07,ORD104367,SKU0013,5,215.37,10,969.16,CUST01809,Mansoura,Wholesale,BNPL,10.0,Completed,Sara,WH-03
2026-05-01,ORD101705,SKU0162,3,218.44,35,425.96,CUST02943,Giza,Wholesale,BNPL,5.0,Completed,Omar,WH-02
12/27/2025,ORD103917,SKU0124,1,222.47,45,122.36,CUST00532,Giza,Online,Wallet,5.0,Completed,Youssef,WH-03
16/07/2026,ORD102953,SKU0145,1,124.73,30,87.31,CUST02240,Cairo,Online,Cash,9.0,Completed,Omar,WH-02
09/02/2026,ORD103470,SKU0011,1,159.73,35,103.82,CUST01811,Tanta,Online,,5.0,Completed,Ali,WH-04
24/05/2026,ORD101504,SKU0073,1,75.36,30,52.75,CUST02964,Alexandria,Marketplace,Cash,10.0,Completed,Omar,WH-01
08/06/2026,ORD102681,SKU0089,3,215.53,0,646.59,CUST02307,Aswan,Wholesale,Cash,4.0,Completed,Ali,WH-04
2026-01-10,ORD100975,SKU0170,1,129.91,0,129.91,CUST00018,Giza,Marketplace,Cash,4.0,Completed,Omar,WH-03
07/19/2026,ORD100042,SKU0135,1,112.49,45,61.87,CUST01522,Tanta,Online,BNPL,2.0,Completed,Youssef,WH-05
22/04/2026,ORD100259,SKU0037,2,14.59,20,23.34,CUST00535,Aswan,Wholesale,Card,9.0,Completed,,WH-05
